CATEGORY_1_NAME,CATEGORY_1_ID,CATEGORY_1_IMAGES,CATEGORY_2_NAME,CATEGORY_2_ID,CATEGORY_2_IMAGES,PRODUCT_TYPE,PRODUCT_ID,PARENT_ID,SKU,PRODUCT_NAME,PRODUCT_DESCRIPTION,ORIGINAL_PRICE,SELLING_PRICE,PRICE_RANGE,BRAND,VARIANT_COLOR,VARIANT_SIZE,VARIANT_PREPARATION,FULL_SIZE_IMAGES,PRODUCT_DETAILS,LOCATION_ID,ONHAND,TEMP_PRODIDS
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_126,,sku_126,Dark Chocolate Squares,Enhance your tasting experience with our dark chocolate squares for even more indulgent coffee moments.,9.9,9.9,$0.00-$9.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10386876334110/A-0227-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_1237,,sku_1237,Hario Scale,"Manufactured by our friends over at Hario Japan&#44; this scale is durable&#44; hyper-compact and quite sensitive. It measures in tenths of a gram&#44; includes a built-in timer&#44; and has a maximum capacity of 2 kilos (4.4 pounds). It comes in one color&#44; matte black&#44; which for our money is the best possible color a scale can come in. It takes two AAA batteries&#44; which are included; and its modest dimensions – 7.5"" by 4.75"" by 1.2"" – make it a pleasingly practical option for travel.",60,60,$50.00-$99.99,,,,,https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1237-1.jpg|https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1237-2.jpg|https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1237-3.jpg,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_125,,sku_125,Milk Chocolate Squares,Enhance your tasting experience with our milk chocolate squares for even more indulgent coffee moments.,9.9,9.9,$0.00-$9.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10386876530718/A-0228-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_123,,sku_123,Nomad Bottle - Large,Made for iced or cold coffee the Nomad bottle is equipped with a straw to come along with you wherever you go.,20,20,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10719236587550/A-0388-Nomad-Bottle-Large-VL-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_121,,sku_121,Nomad Bottle - Small,Made for iced or cold coffee the Nomad bottle is equipped with a straw to come along with you wherever you go.,16,16,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10719226101790/A-0387-Nomad-Bottle-Small-OL-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_48002,,sku_48002,On-The-Go Set,This mild coffee selection will delight your coffee moment whether a short cup or long or any time of the day. If you're on the go make sure to use the Alto travel mug for your favorite coffee.,73.95,73.95,$50.00-$99.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10819944448030/OnTheGoSet-responsive-standard.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_497101,,sku_497101,Orange Flavored Biscuits,Cornmeal gives these orange flavoured cookies a nice crunchiness and a golden hue. A combination that will create delightful tasting experience when paired with a Grand Cru. Pack of 15 pieces,16.5,16.5,$10.00-$24.99,,,,,https://s3.amazonaws.com/caas-demo-products/b2c-accelerator/Nespresso/cookies-orange.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_497103,,sku_497103,Pistachio Flavored Biscuits,Miniature cakes with almonds and pistachios Pack of 15 pieces,16.5,16.5,$10.00-$24.99,,,,,https://s3.amazonaws.com/caas-demo-products/b2c-accelerator/Nespresso/cookies-pistachio.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_140,,sku_140,PURE Cappuccino - Set of 2,Modern design meets pure elegance. This collection fuses the timelessness of porcelain with contemporary design.,29,29,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10386882363422/A-0308-PDP-Background.jpg?impolicy=productPdpSafeZone&imwidth=1238,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_139,,sku_139,PURE Espresso - Set of 2,Modern design meets pure elegance. This collection fuses the timelessness of porcelain with contemporary design.,24,24,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10386881970206/A-0306-PDP-Background.jpg?impolicy=productPdpSafeZone&imwidth=1238,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_141,,sku_141,PURE Mugs - Set of 4,Modern design meets pure elegance. This collection fuses the timelessness of porcelain with contemporary design.,52.8,52.8,$50.00-$99.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10810444840990/PureMug4-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_142,,sku_142,PURE Rock Dispenser,Modern design meets pure elegance. This collection fuses the timelessness of porcelain with contemporary design.,35,35,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10611296075806/PURE-ROCK-DISPENSER-WITH-CAPSULES-ORIGINAL-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,PARENT,prod_id_1238,,sku_1238,Steaming Pitcher,Nothing too mysterious here. Just a simple 18-8 food grade stainless steel&#44; straight-sided&#44; thin-lipped&#44; pitcher. The same model we use in all of our shops. We use the 12 oz. for all drinks other than the Latte and Mocha. For those we use the 20oz.,10,10,$10.00-$24.99,,,,,https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1240.jpg,,,,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_48004,,sku_48004,Vertuo Cappuccino Cups & 4 Vertuo sleeves,,65,65,$50.00-$99.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10940006629406/N-CAPPUCCINO-BUNDLE-VL-2000x2000.jpg?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_124,,sku_124,Vertuo Travel Mug Honey Beige,A wood-look finishing travel mug for hot or cold indulgences.,30,30,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10599965720606/A-0383-VertuoTravelMugBeige-LE-2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_133,,sku_133,View Alto Mugs - Set of 2,Set of 2 Alto Mugs (18.6 oz) in tempered glass.,30,30,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10398991482910/A-0352-VIEW-Alto-2000x2000.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_131,,sku_131,View Americano Mugs - Set of 2,Set of 2 Coffee Mugs (9 oz) in tempered glass. You instinctively want to slip your fingers through the loop.,24,24,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10398991777822/A-0351-VIEW-Coffee-Mug-2000x2000.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_130,,sku_130,View Cappuccino - Set of 2,Set of 2 Cappuccino cups (6 oz) in tempered glass and 2 sauces in stainless steel with a shiny and brushed finish.,24,24,$10.00-$24.99,,,,,https://www.nespresso.com/ru/media/catalog/product/cache/73ddb717ff367c1593bc3738c43f5bfd/v/i/view_cappuccino_2017_600_600_rev2.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_132,,sku_132,View Coffee Mugs - Set of 2,Set of 2 Coffee Mugs (13 oz) in tempered glass.,30,30,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10398991777822/A-0351-VIEW-Coffee-Mug-2000x2000.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_127,,sku_127,View Espresso Glasses - Set of 2,Set of 2 Espresso cups (2.7 oz) in tempered glass and 2 sauces in stainless steel with a shiny and brushed finish.,19,19,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/11315686768670/A-0346-VIEW-Espresso-PDP-Background.jpg?impolicy=productPdpSafeZone&imwidth=1238,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_128,,sku_128,View Lungo Glasses - Set of 2,Set of 2 Lungo cups (6 oz) in tempered glass and 2 sauces in stainless steel with a shiny and brushed finish.,24,24,$10.00-$24.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10386868011038/A-0070-2000x2000.png,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,REGULAR,prod_id_129,,sku_129,View Recipe Glasses Large - Set of 2,Set of 2 Large recipe glasses in tempered glass,30,30,$25.00-$49.99,,,,,https://www.nespresso.com/ecom/medias/sys_master/public/10398991286302/A-0353-VIEW-Large-Recipe-2000x2000.png?impolicy=product&imwidth=500,,wh2-boston,1000,
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,VARIANT,prod_id_1239,1238,sku_1239,Steaming Pitcher 12 oz,Nothing too mysterious here. Just a simple 18-8 food grade stainless steel&#44; straight-sided&#44; thin-lipped&#44; pitcher. The same model we use in all of our shops. We use the 12 oz. for all drinks other than the Latte and Mocha.,10,10,$10.00-$24.99,,,12oz|||12oz,,https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1239.jpg,,wh2-boston,1000,48020
ACCESSORIES,accessories,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/accessories.png,BARISTA SUPPLIES,baristasupplies,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+thumb+images/barista+supplies+thumb.png,VARIANT,prod_id_1240,1238,sku_1240,Steaming Pitcher 20 oz,Nothing too mysterious here. Just a simple 18-8 food grade stainless steel&#44; straight-sided&#44; thin-lipped&#44; pitcher. The same model we use in all of our shops. We use the 20 oz. for the Latte and Mocha.,12.75,12.75,$10.00-$24.99,,,20oz|||20oz,,https://s3.amazonaws.com/caas-demo-products/ux/latte-love/prod-imgs/1240.jpg,,wh2-boston,1000,49007
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_8835,,sku_8835,Illy Caffe Whole Bean Decaf Espresso,illy whole bean&#44; decaf espresso coffee&#44; perhaps the perfect espresso blend. 100% decaf Arabica coffee. Six 8.8 oz. cans per case.,90,90,$50.00-$99.99,Illy,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/decaf-beans-496.jpg|https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/illy-decaf-beans.jpg| ,<br /><br />For many&#44; coffee without caffeine is a pointless exercise. Caffeine&#44; which acts on the prefrontal cortex&#44; increases alertness and improves short-term memory. Each person has their own threshold for caffeine—the point where it ceases to be pleasant and gives us the jitters. People who enjoy coffee in the morning may eschew it in the evening. And there are others who enjoy a cup of coffee&#44; hold the caffeine please.<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_8846,,sku_8846,Illy iper Capsules Decaf 21 Capsules,illy decaf espresso coffee&#44; is a classic blend of coffee from around the world. 100% Arabica coffee. 21 iper capsules per can. Decaf IperEspresso compatible capsules are for use in iperEspresso machines only.,19,19,$10.00-$24.99,Illy,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/illy-decaf-iper.jpg| ,<br /><br />illy decaf espresso coffee&#44; is a classic blend of coffee from around the world. 100% Arabica coffee. <br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_493,,sku_493,Illy Fine Grind Medium Roast Decaf Case of 6,Fine Grind&#44; illy decaf espresso coffee&#44; perhaps the perfect espresso blend. 100% Arabica coffee. Six 8.8 oz. cans of decaffeinated espresso per case.,90,90,$50.00-$99.99,Illy,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/illy-decaf-493.jpg| ,"<br /><br />More About illy Decaffeinated<br />For many&#44; coffee without caffeine is a pointless exercise. Caffeine&#44; which acts on the prefrontal cortex&#44; increases alertness and improves short-term memory. Each person has their own threshold for caffeine—the point where it ceases to be pleasant and gives us the jitters. People who enjoy coffee in the morning may eschew it in the evening. And there are others who enjoy a cup of coffee&#44; hold the caffeine please.<br />""In creating our decaffeinated illy coffee&#44; we wanted to keep the complex aromas that illy is known for&#44;"" says Dr. Ernesto Illy. ""After careful research&#44; we selected our decaffeinating process based on its superior conservation of aromas and full&#44; pleasant taste in the decaf. In blind tastings&#44; many professional tasters picked illy decaf as their first choice for aroma and taste—even beating our regular (caffeinated) coffee. That is because inherently caffeine has a slight bitterness to it&#44; so when you decaffeinate coffee properly&#44; it tastes slightly sweeter. If you can also capture the same complex aromas—you have a truly wonderful cup of coffee—if you don't miss the caffeine.""<br />A Short History of Decaffeination<br />Dr. Ludwig Roselius and Dr. Karl Wimmer invented the process of removing caffeine from coffee in Bremen&#44; Germany as described in a patent letter dated from 1905. By 1912 the first decaffeinating plant was opened in the United States.<br />In order for a coffee to be designated as ""decaffeinated"" the caffeine content must be lower than 0.10% according to the European Standard<br />There are several methods of making decaffeinated espresso and coffee: Methylene Chloride&#44; Ethyl Acetate&#44; and Water Process<br />illycaffè's method of choice - Carbon Dioxide<br />This process is technically known as supercritical fluid extraction. In the carbon dioxide method&#44; the caffeine is stripped directly from the beans by a highly compressed semi-liquid form of carbon dioxide. Pre-steamed beans are soaked in a bath of supercritical carbon dioxide at a pressure of 73 to 300 atmospheres. After a thorough soaking for around ten hours&#44; the pressure is reduced&#44; allowing the CO2 to evaporate&#44; or the pressurized CO2 is run through either water or charcoal filters to remove the caffeine. The carbon dioxide is then used on another batch of beans. This liquid works better than water because it is kept in supercritical state near the transition from liquid to gas&#44; combining favorable diffusivity properties of the gas with increased density of a liquid. This process has the advantage that it avoids the use of potentially harmful substances.<br />The extracted caffeine is purified and sold to pharmaceutical firms&#44; soft drink companies and other businesses that add caffeine to their products.<br />The USFDA (United States Food and Drug Administration) allows a residual Methylene chloride content of 10 parts per million. However&#44; after roasting not even these trace levels are detectable in the bean. The Methylene chloride dissipates at a much lower temperature (approx 120° Fahrenheit) than the coffee is roasted at (approx.428° Fahrenheit).<br />Other decaffeinating methods include methylene chloride&#44; ethyl acetate and water process. Illycaffè does not use the water process because water processed coffees generally produce a less flavorful and flatter bodied cup of coffee. This process uses warm water under pressure to extract caffeine. The water is heated&#44; 70-100° Celsius (120 to 160° Fahrenheit) and circulated until 94% to 96% of the caffeine is removed. In some cases the water is put through carbon filtration to remove the caffeine. Since caffeine is not the only substance in coffee that is soluble&#44; important flavor components are also affected.<br />Coffee and caffeine have been the subject of extensive scientific research in the last 25 years. Some 1500 to 2000 papers per year have been published and we can assume that there are few products that we consume that have been so thoroughly and deeply studied. New research has shown that caffeine has many positive effects on the body—from improving concentration to fighting depression and reducing the risk of gallstones. But for the country's 107 million coffee drinkers&#44; coffee is a pleasure&#44; not a medicine&#44; and for those who want a break from caffeine&#44; illy provides the best tasting decaf available. Enjoy illy decaf espresso coffee from 1st in Coffee.<br />",wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_6782,,sku_6782,Illy Decaf Espresso Pods Box of 18,All the great illy espresso taste without the caffeine. illy espresso pods (decaf) are designed for ESE compatible pod espresso machines. Each Box of 18 illy ese espresso pods now contain pods that are individually wrapped. ESE capsules stay fresh for up to two years.,13.99,13.99,$10.00-$24.99,Illy,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/decaf-illy-pods.jpg| ,<br /><br />All the great illy espresso taste without the caffeine.<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_k7772,,sku_k7772,Illy K Cups Decaf,Enjoy the extraordinary taste of illy in a single serve Decaf K-Cup. Illy's Decaf coffee is now available for use in Keurig K-Cup brewers.,12.99,12.99,$10.00-$24.99,Illy,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/decaffeinated-illy-k-cup.jpg| ,<br /><br />Illy K-Cups for Keurig - Decaf<br />10 per box<br />Roasted in Italy<br />Works with all Keurig K-Cup brewers<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_lav005,,sku_lav005,Lavazza Decaf Espresso 8 oz can,This Lavazza decaf coffee is a 100% Arabica blend of top quality washed coffee varieties from Central America and natural Arabica beans from Brazil. The caffeine has been removed by the gentle water-process method&#44; which maintains the coffee’s full&#44; rich flavor. 8 oz coffee tin.,10,10,$10.00-$24.99,Lavazza,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/lavazza-decaf.jpg| ,<br /><br />Top quality washed&#44; 100% Arabica blend coffee&#44; featuring varieties from Central America and natural Arabica beans from Brazil.<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_decafpod,,sku_decafpod,Lavazza Decaffeinato Pods Box of 18,Lavazza pods are for use in all ESE pod compatible espresso machines.<br />These Lavazza Dek Decaf espresso pods are not for Lavazza Espresso Point System.,7.99,7.99,$0.00-$9.99,Lavazza,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/lavazza-dek-pod.jpg| ,<br /><br /> Lavazza pods are for use in all ESE pod compatible espresso machines.Not for Lavazza Espresso Point System.<br />Box of 18 individually wrapped decaf espresso pods.<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_lav200,,sku_lav200,Lavazza Dek Decaf Whole Bean 1 Pound,Lavazza Dek decaffeinated whole bean espresso coffee offers a well-balanced blend from Central America. It has a full-bodied&#44; long-lasting flavor. For those who want to bypass caffeine without giving up delicious Italian coffee without a bitter aftertaste&#44; this is the blend for you.<br />Lavazza Dek Decaf Whole Bean Espresso comes in a 1 pound bag,14,14,$10.00-$24.99,Lavazza,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/ldek622g-2.jpg| ,<br /><br />Lavazza Dek decaffeinated whole bean espresso coffee offers a well-balanced blend from Central America. It has a full-bodied&#44; long-lasting flavor.<br />,wh2-boston,1000,
COFFEE,coffee,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/coffee.png,DECAF,decaf,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee+category+images/Decaf-Coffee-Beans_1.png,REGULAR,prod_id_668,,sku_668,Segafredo Cafe Senza Whole Bean Decaf,A smooth&#44; well-balanced and creamy espresso that has been decaffeinated naturally to maintain aroma and flavor. Carefully cultivated and selected for consistent quality and taste. Whole bean decaf 1 Kilo (2.2 pounds) bag.,32.99,32.99,$25.00-$49.99,Segafredo,,,,https://caas-demo-products.s3.amazonaws.com/b2c-accelerator/Coffeefy/1stincoffee_images/csenzadcf.jpg| ,,wh2-boston,1000,
